,closed_at,created_at,issue_comments,issue_desc,issue_id
268,2019-02-25 04:05:53,2018-09-21 10:00:13,Parametrized convolutional recurrent tests .,"# # # Summary That should allow a better error reporting by knowing what exactly fails and what does not . # # # Related Issues # # # PR Overview Not much has changed , just : the rest is just indentation . - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",11187.0
269,2018-09-20 13:10:35,2018-09-20 09:04:23,Removed completely the keras_test decorator .,# # # Summary We already have a test wrapper in a ` conftest.py ` so we do n't need that decorator anymore . # # # Related Issues # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),11182.0
270,2018-09-20 09:31:58,2018-09-20 04:09:45,Fix incorrect minimum input size for applications,This PR fixes incorrect minimum input size for applications . - Line 274 : VGG16 - Line 329 : VGG19 - Line 441 : InceptionV3 - Line 496 : InceptionResNetV2 - Lines 623- : DenseNet,11181.0
271,2018-09-18 17:17:16,2018-09-17 22:14:30,Used pytest 's autouse to get rid of the @ keras_test decorator .,"# # # Summary It 's annoying to have to think about adding ` @ keras_test ` all the time . Using a ` conftest.py ` we can run a fixture for all the tests in the test suite . It does n't seem to make the build take more time than before . # # # Related Issues # # # PR Overview This PR has two parts : * the ` conftest.py ` : * the removal of 300+ usages of ` keras_test ` . If a reviewer wants me to split this PR , it 's possible . - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",11170.0
272,2018-09-17 17:09:18,2018-09-17 10:54:33,Grouped common function calls together in the test_callbacks.py .,# # # Summary Readers expect frequent patterns to be defaults when calling functions . Reading though ` test_callbacks.py ` is n't easy because one have to check all the arguments of ` get_test_data ` every time to check that something out of the ordinary is n't there . This PR allows the reader to quickly know what differs from one test to another . I think it improves readability . # # # Related Issues # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),11167.0
273,2018-09-17 17:11:17,2018-09-17 10:08:24,Grouped conda installations together to speed up the travis build .,"# # # Summary Master : * Installation of mkl and mkl-services : 10.10s * installation of Pil/Pillow : 11s * installation of pydot graphvis : 21s # # # # total : 43s proposed : * grouped installation of mkl , mkl-services Pil/Pillow pydot graphvis : 24.8s . We can save ~18s on all travis jobs . # # # Related Issues # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",11166.0
274,2018-09-26 21:23:04,2018-09-17 06:34:10,Merge test environments for PEP8 and DOC,"This PR merges test environments for ` PEP8 ` and ` DOC ` . In my humble opinion , I think the current build matrix may be a bit waste of resources , because the two tests usually take 3~4 mins and the initialization of environments ( ` conda create ` , ` pip install ` , ... ) consumes at least 2 mins .",11163.0
275,2018-09-18 04:13:43,2018-09-17 06:10:20,Move package installation on Travis,"This PR moves package installation on Travis . Especially , the installation of ` pytest pandas ` has been moved to ` pip ` from ` conda ` . The ` conda create ` requires too much time ( 60+ secs ) in [ Keras ] ( https : //travis-ci.org/keras-team/keras/builds/429078096 ) while less time ( < 10 secs ) in [ TensorNets ] ( https : //travis-ci.org/taehoonlee/tensornets/builds/426029804 ) .",11162.0
276,2018-09-17 18:34:38,2018-09-17 06:01:14,Style fixes for enabling PEP8 501,This PR enables PEP8 501 .,11161.0
277,2018-09-17 07:06:17,2018-09-17 04:02:15,Style fixes for enabling PEP8 501,This PR enables PEP8 501 .,11160.0
278,2018-09-17 22:13:02,2018-09-16 18:06:00,Splitted the convolutional recurrent tests .,"# # # Summary This will allow for more readable and informative tests . 150 lines for a test function is too much , even more because the are nested for loops . The logic and behavior of the tests have not changed at all . # # # Related Issues # # # PR Overview The git diff looks awful because of tabs , but the big piece of code has n't changed . It just has less tabs than before . - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",11154.0
279,2018-09-20 19:16:46,2018-09-16 15:55:09,Refactoring : Added a data_generator to the test_utils.py .,"# # # Summary We create custom generators many times in the test suite . I believe it 's better to group them , for readability and reliability . # # # Related Issues # # # PR Overview A ` data_generator ` generator was created in ` test_utils.py ` and all the other generator which were doing the same job were removed . - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",11153.0
280,2018-10-01 19:00:02,2018-09-16 11:09:55,Write to TensorBoard every x samples .,"# # # Summary Closes # 7617 . This PR is an update of # 7617. Credit goes to @ sameermanek for his work . The goal of the PR is to be able to see the metrics and losses in a per-batch basis instead of a per-epoch basis . # # # Related Issues # 6692 # # # PR Overview * * This PR is backward compatible * * A new argument has been added to the constructor of the TensorBoard callback . Here is the description that I added in the docs : > write_step : ` 'batch ' ` or ` 'epoch ' ` or integer . When using ` 'batch ' ` , writes the losses and metrics to TensorBoard after each batch . The same applies for ` 'epoch ' ` . If using an integer , let 's say ` 10000 ` , the callback will write the metrics and losses to TensorBoard every 10000 samples . Note that writing too frequently to TensorBoard can slow down your training . Feedback welcome . Especially from @ fchollet since the API has been changed . - [ x ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ x ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ x ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",11152.0
281,2018-09-15 21:00:40,2018-09-15 19:27:25,Update of # 8330 according to review .,# # # Summary Thanks @ ozabluda for your work ! Update of # 8330 according to review . We should be able to close # 8330 after this PR is merged . # # # Related Issues # # # PR Overview Used a with statement instead of a close statement for robustness . - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),11147.0
282,2018-09-14 14:19:11,2018-09-14 12:15:19,Breaking down the attention API PR : part 2,# # # Summary This refactoring will allow the simplification of some code in # 8296 # # # Related Issues # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),11140.0
283,2018-09-14 10:57:27,2018-09-14 09:37:14,Breaking down the attention API PR : part 1,"# # # Summary I believe that it will be simpler to merge # 8296 by breaking it down into indépendant , small PRs as much as possible . Here is the first one . # # # Related Issues # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ x ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",11136.0
284,2018-09-13 21:49:34,2018-09-13 21:13:21,[ RELNOTES ] Modify Sequential config to include model name ( breaking change ),Matches tf.keras behavior as of TF 1.11.0 .,11133.0
285,2018-09-13 18:55:47,2018-09-13 17:00:07,[ Refactoring ] Removed code duplication in the theano backend .,# # # Summary Everything is in the title . # # # Related Issues # # # PR Overview - [ ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet ),11131.0
286,2018-09-17 06:22:43,2018-09-12 21:11:54,Fix bug in dilated conv for CNTK,"# # # Summary If the number of channels is great than 1 , we should add a non-zero value at the begin of . For other conv layers , it has several other issues should be fixed as well , I 'll send follow-up PRs later . I found related unit tests only run cases that the number of channels is 1 . I enforced them to run against both input and output channels are great than 1 which is more common case , and check output as expected given an input . I have run all these unit tests on a machine with 2 GPUs , they produce expected output and exactly same as TF and TH backend . # # # Related Issues # # # PR Overview - [ x ] This PR requires new unit tests [ y/n ] ( make sure tests are included ) - [ ] This PR requires to update the documentation [ y/n ] ( make sure the docs are up-to-date ) - [ x ] This PR is backwards compatible [ y/n ] - [ ] This PR changes the current API [ y/n ] ( all API changes need to be approved by fchollet )",11125.0
