,closed_at,created_at,issue_comments,issue_desc,issue_id
383,2016-09-08 13:19:48,2016-09-01 19:00:45,Clean up tutorial docs for installable app pattern with flaskr,- reading sequentially through the tutorial works . - fixes references to ` export FLASK_APP=flaskr.flaskr ` -- - This change is [ < img src= '' https : //reviewable.io/review_button.svg '' height= '' 34 '' align= '' absmiddle '' alt= '' Reviewable '' / > ] ( https : //reviewable.io/reviews/pallets/flask/2002 ),2002.0
384,2016-08-29 22:26:20,2016-08-29 18:39:34,Spelling,This change is [ < img src= '' https : //reviewable.io/review_button.svg '' height= '' 34 '' align= '' absmiddle '' alt= '' Reviewable '' / > ] ( https : //reviewable.io/reviews/pallets/flask/1998 ),1998.0
385,2016-08-27 16:33:08,2016-08-27 12:33:58,Only passthrough_errors if PROPAGATE_EXCEPTIONS,See pallets/werkzeug # 954 -- - This change is [ < img src= '' https : //reviewable.io/review_button.svg '' height= '' 34 '' align= '' absmiddle '' alt= '' Reviewable '' / > ] ( https : //reviewable.io/reviews/pallets/flask/1996 ),1996.0
386,2016-08-26 01:08:04,2016-08-20 15:38:16,Properly remove f.name usage in send_file,Amend # 1849 -- - This change is [ < img src= '' https : //reviewable.io/review_button.svg '' height= '' 34 '' align= '' absmiddle '' alt= '' Reviewable '' / > ] ( https : //reviewable.io/reviews/pallets/flask/1988 ),1988.0
387,2016-08-20 02:01:13,2016-08-19 23:39:36,Update testing.rst,Python 3.4.2 TypeError : Type str does n't support the buffer API,1987.0
388,2016-09-11 16:05:28,2016-08-09 17:51:00,`` Larger Applications '' docs do n't play nicely with flask run,"The [ Larger Applications docs ] ( http : //flask.pocoo.org/docs/0.11/patterns/packages/ ) recommend creating a ` runserver.py ` as follows : This runs counter to the advice in the [ Development Server ] ( http : //flask.pocoo.org/docs/0.11/server/ ) doc for working with the ` flask run ` command — the ` app.run ( ) ` call should be under ` if __name__ == '__main__ ' ` . That makes it work properly , anyway . But when using ` flask run ` , the ` runserver.py ` file can be removed altogether .",1980.0
389,2016-08-22 18:52:54,2016-07-12 17:52:16,Update minitwit & improve testing for examples,- Related to # 1945 - Re-works minitwit to be installed and run as : pip install -- editable . export FLASK_APP=minitwit.minitwit export FLASK_DEBUG=1 flask initdb flask run - added flaskr and minitwit to norecursedirs - tests not properly run when using pytest standards - see : http : //stackoverflow.com/questions/38313171/configuring-pytest-with-installable-examples-in-a-project - Both flaskr and minitwit now follow pytest standards . - Tests can for them as ` py.test ` or ` python setup.py test `,1954.0
390,2016-07-28 20:46:42,2016-07-09 18:52:33,"close < li > tag in lines ( 16,18 )","! [ screenshot from 2016-07-09 21-51-02 ] ( https : //cloud.githubusercontent.com/assets/13125847/16709636/47f25eb0-461f-11e6-9fa5-885cba578f6b.png ) i noticed that ` < li > ` tag have n't closed in lines 15,18 which is bad practice as if i put ` some thing : h1 > some text /h1 > ` in the text-area all the other articles become h1 > so big and color blue",1951.0
391,2016-08-12 13:12:00,2016-07-08 05:37:27,adding in try around __import__ to catch invalid files/paths,"I 'll start this off by saying this may be a naive approach to what appears to be a common thread between a few recent issues ( # 1926 , # 1902 , # 1829 ) . I 'm attempting to solve the issue of mistyped or improperly defined app paths reaching the * * import * * call for the flask app server . Given the way ` cli.py ` is currently structured , I ca n't find a bulletproof way to ensure only correct paths/module names reach the import . If that 's the case , I believe the best response is to simply catch the error and return something more descriptive than ` ImportError : Import by filename is not supported. ` for debugging purposes .",1950.0
392,2017-05-09 15:44:59,2016-07-02 22:13:38,clarify blueprint 404 error handling in docs,"Incorporates @ ThiefMaster 's response to # 1935 in the blueprint documentation . If this is n't clear enough or is inaccurate I 'll be happy to do some research and rewrite . Also , I 'm a first time contributor , if I 've failed to follow a protocol somewhere please let me know .",1942.0
393,2016-07-05 19:00:43,2016-06-20 10:11:56,Update installation documentation for using 'pip ' command,Fix for # 1919,1920.0
394,2016-06-22 20:26:35,2016-06-19 20:57:33,Update documentation for upgrading Flask using 'pip ' command,Fix for # 1915,1918.0
395,2016-06-19 20:27:23,2016-06-19 14:36:17,wtforms : Add missing closing tags,Fix for # 1915,1917.0
396,2016-06-14 20:46:27,2016-06-14 20:45:35,Revert `` Addressing Issue 1809 '',Reverts pallets/flask # 1811,1912.0
397,2017-05-22 19:37:58,2016-06-14 09:02:06,Wrong import json library,[ This code ] ( https : //github.com/pallets/flask/blob/c5900a1adf8e868eca745225f3cf32218cdbbb23/flask/json.py # L23 ) is always import error . ( ` simplejson ` is not included in the ` itsdangerous ` . ) See : https : //github.com/pallets/itsdangerous/blob/master/itsdangerous.py,1911.0
398,2016-08-22 18:53:44,2016-06-09 20:35:18,Import error with some examples,"I 'm trying to run the `` flaskr '' and `` minitwit '' examples , but I 'm running into an import error issue . I 'm trying to follow the instructions from the README file . When running ` flask initdb ` , I get the following error : I 'm using an Anaconda Python install on both Windows 10 ( Python 3.5 ) and Linux ( Python 3.4 ) with either the stock flask 0.11 install or an install from the latest git repo . I 'm running this code from appropriate directory and am able to import flaskr or minitwit from a terminal Python session . I can run the other examples that do not require the flask script .",1902.0
399,2017-04-24 17:16:21,2016-06-08 17:51:06,Per blueprint jsoncoding # 1710,"# 1710 This patch adds support for custom ` JSONEncoder ` , ` JSONDecoder ` functionality for blueprints , modeled after ` Flask.json_encoder ` , ` Flask.json_decoder ` and has minimal amount of changes . Still no docs or corner case tests .",1898.0
400,2016-06-05 17:32:01,2016-06-04 20:02:23,Test side effect,Function ` prepare_exec_for_file ` has a side effect where a path is added to ` sys.path ` list . This commit enhances an exisiting test case for ` prepare_exec_for_file ` by testing the side effect of the function and adding necessary comments .,1889.0
401,2017-05-25 21:47:21,2016-06-03 23:59:41,enumerates the states in which code is executed ...,... and fixes an awkward phrasing . -- - This change is [ < img src= '' https : //reviewable.io/review_button.svg '' height= '' 34 '' align= '' absmiddle '' alt= '' Reviewable '' / > ] ( https : //reviewable.io/reviews/pallets/flask/1887 ),1887.0
402,2017-04-14 16:22:13,2016-06-03 23:00:19,Enhance code coverage for Blueprint.endpoint,"Add basic test for the endpoint decorator for the Blueprint object . Mentioned on the API [ docs ] ( http : //flask.pocoo.org/docs/0.11/api/ # flask.Blueprint.endpoint ) : > ... If the endpoint is prefixed with a . it will be registered to the current blueprint , otherwise it ’ s an application independent endpoint . This commit only added test for the _without-prefixed-dot_ endpoint",1886.0
403,2016-08-20 15:43:58,2016-06-03 21:50:58,Add test for get_version ( CLI ),Added a test for CLI ` -- version ` command .,1884.0
404,2016-06-03 21:32:11,2016-06-03 21:13:34,Expanding contribution documentation,- README updated with link to CONTRIBUTING.rst - CONTRIBUTING.rst has instructions on running code coverage,1883.0
405,2016-07-05 19:46:01,2016-06-03 20:00:41,Enhance tests.test_cli.test_find_best_app,This commit adds a test case for ` test_find_best_app ` where Module object does not contain Flask application . Also cleans the function little bit to provides more meaningful comment .,1882.0
406,2016-06-07 18:12:40,2016-06-03 19:40:59,Add test for find_default_import_path,This commit adds a test case for ` test_find_best_app ` where Module object does not contain Flask application . Also cleans the function little bit to provides more meaningful comment .,1881.0
407,2016-06-03 12:44:13,2016-06-03 11:57:28,Use recwarn everywhere,... instead of custom fixture . Also assert that no warnings are left over after the test .,1878.0
408,2016-06-03 17:58:39,2016-06-02 23:55:51,Add negative test for json.jsonify,Test if jsonify function raises TypeError when both args and kwargs are passed in .,1876.0
409,2016-06-03 05:15:00,2016-06-02 23:40:12,Add a link to Extension Development,"Provides a link to [ Flask Extension Development ] ( http : //flask.pocoo.org/docs/0.11/extensiondev ) page from [ Flask Extension page ] ( http : //flask.pocoo.org/docs/0.11/extensions ) . Flask Extension page talks about ` finding ` , ` using ` extensions , it might as well talk about ` building ` one too . Found # 532 as the most relevant issue that is open .",1875.0
410,2016-06-03 16:41:10,2016-06-02 22:40:39,Clitest update,There was a bad if/elif statement and the elif os.path ... would never get hit . So I swapped the order of those two statements and added testing for the prepare_exec_for_file function .,1872.0
411,2016-06-02 22:40:59,2016-06-02 22:28:59,improved documentation for config.from_object,I have removed outdated paragraphs and just left the link to the page stating the current status of python 3 in Flask . # 1578,1870.0
412,2016-06-03 16:29:12,2016-06-02 22:28:55,Tests with and without simplejson for every existing testenv,changes configuration for tox and travis . Assist from @ davidism,1869.0
413,2016-06-03 12:55:33,2016-06-02 22:24:06,Rewrite subclassing example with a better use-case .,"As @ ThiefMaster pointed out in PR # 1862 , template globals can be added without subclassing . Here is a different use-case , inspired by [ recent IRC conversations ] ( https : //botbot.me/freenode/pocoo/2016-05-30/ ? msg=66949866 & page=2 ) .",1868.0
414,2016-06-02 21:54:49,2016-06-02 21:54:30,Revert `` Adds simplejson as a testing target . '',Reverts pallets/flask # 1855,1865.0
415,2016-06-02 21:32:24,2016-06-02 21:19:38,Add subclassing pattern/example,Wrote up a basic example of subclassing Flask to set up an altered Jinja2 environment . This should fix issue # 221,1862.0
416,2016-06-02 21:15:24,2016-06-02 21:12:32,Document Runtime Error when running outside of application context,Adds a little documentation of the Runtime Error that you get when working outside an applications context . fix # 1521,1861.0
417,2016-06-03 00:56:08,2016-06-02 20:06:06,Coverage for test_static_path_deprecated and test_static_url_path,Made tests in tests_basic.py,1860.0
418,2016-06-02 19:30:25,2016-06-02 19:14:41,Adds simplejson as a testing target .,Adds one test specifically for a simplejson bug .,1855.0
419,2016-06-03 08:00:55,2016-06-02 19:07:42,Issue # 836 : Tweaking tutorial warning about plain text passwords and …,"…pointing users towards extensions registry Not a huge change , but hopefully makes it clear that plain text is dangerous and puts people on the right path to implement password hashing if they choose fix # 836",1854.0
420,2016-06-02 18:59:50,2016-06-02 18:27:18,Document flash message size limit,"Reason : Messages of size 68,493 - 91,326 characters cause flash to fail silently . Session cookies can not have such large messages . Issue : pallets/flask # 1789",1851.0
421,2016-06-02 11:53:13,2016-06-02 10:59:01,Add version switch to flask cli,re # 1828,1848.0
422,2016-06-03 16:54:21,2016-06-01 21:15:32,Add tests target that uses simplejson,https : //github.com/pallets/flask/issues/1602 # issuecomment-154127373 Should add tox envs for testing ` flask.json ` with simplejson installed . Possibly add this to the travis matrix .,1846.0
