,closed_at,created_at,issue_comments,issue_desc,issue_id
319,2016-04-24 23:06:29,2016-04-26 17:05:23,Add encoding to the output file .,Reviewer : @ j-bennet This PR changes adds the encoding to the file that is opened to write the output . This is a follow-up to the PR # 483,487.0
320,2016-04-05 15:06:57,2016-04-24 23:03:22,Add support for \o command to redirect query output to a file,,483.0
321,2016-03-25 02:51:11,2016-03-28 03:21:26,add feature connect dsn by config,,482.0
322,2016-03-24 05:31:46,2016-04-05 02:13:42,Add \i path completion,Initial prototype of # 467 @ amjith feel free to check it out . Looks like this for me : ! [ image ] ( https : //cloud.githubusercontent.com/assets/384556/14009181/9b289f46-f146-11e5-9365-ea4f835fa0ea.png ) If you select a directory it will start prompting autocomplete for the next characters you input or for everything if you just press tab . ! [ image ] ( https : //cloud.githubusercontent.com/assets/384556/14009202/dc0e3098-f146-11e5-8767-98dcf837e528.png ) Currently also handles ` .. ` and ` ~ ` . What do you think ?,480.0
323,2016-03-23 06:07:38,2016-03-24 03:42:34,Fix auto-completion breaking for table names with caps,Fix for # 478 ! [ image ] ( https : //cloud.githubusercontent.com/assets/384556/13977032/c444e57a-f082-11e5-80fa-432390563552.png ),479.0
324,2016-03-19 04:49:27,2016-03-23 05:37:13,Fix lexical order tiebreaking,"Fix for # 475 . The lexical priority was originally implemented as the ` -index ` of a match text within the lexically sorted collection in ` find_matches ` . The problem is when ` get_completions ` combines results from multiple ` find_matches ` calls . As the ` -index ` is the priority only within the scope of a single ` find_matches ` call , we end up with jumbling ( especially in the case ` SELECT * FROM ` ) because ` get_completions ` has only the lexical priority to do tie breaking , so it orders the completions as the first elem from all the get_X_matches , second elem from all get_X_matches , etc . The new lexical_priority is properly comparable when we 're combining multiple ` find_matches ` calls . I 've also added a test for making sure the ` SELECT * FROM ` results are ordered . It looks like this for me : ! [ image ] ( https : //cloud.githubusercontent.com/assets/384556/13896691/eaa6af1a-ed52-11e5-9012-b2ea57f19945.png )",477.0
325,2016-03-14 20:42:01,2016-03-18 18:37:12,Upgrade to prompt_toolkit 0.60 .,"Changes ( see 0.58 .. 0.60 . ) : https : //github.com/jonathanslenders/python-prompt-toolkit/blob/master/CHANGELOG I also added a simple example of the continuation prompt . This shows dots in front of every next line , when the input is multiline . Feel free to change this .",476.0
326,2016-02-26 15:22:33,2016-02-29 05:53:06,Issue # 448 . Add timestamptz to DATE custom extension,Adds timestamptz to DATE custom extension,470.0
327,2016-02-15 04:51:25,2016-02-15 15:53:30,Use lexical order to break ties when fuzzy matching,"Suppose we have a bunch of tables start with the name ` user ` , e.g . ` user ` , ` user_group ` , ` user_action ` , ` user_address ` , etc . When searching for the text ` user ` , where the match group length and position are identical for all of these items , the current master of pgcli produces completion results in arbitrary order : ! [ pgcli arbitrary order ] ( https : //cloud.githubusercontent.com/assets/1424858/13040041/fd36c3e2-d374-11e5-80d3-97317206df27.png ) This PR adds a new priority fallback — after the fuzzy match group length , position , and history priority — such that , if the existing ranking fails to produce a total ordering , lexical order is used to break the ties . Here is the previous example with this change in place : ! [ pgcli lexical order ] ( https : //cloud.githubusercontent.com/assets/1424858/13040087/9b2e6050-d375-11e5-9930-c1bc6addfbd8.png )",461.0
328,2016-02-03 20:58:56,2016-02-04 03:21:29,ensure target dir exists when copying config,,458.0
329,2016-02-03 10:54:34,2016-02-04 03:23:22,Issue # 448 extension for BC dates,Addresses BC date issue by typecasting all ` DATE ` and ` TIMESTAMP ` results to string .,457.0
330,2016-02-02 18:59:20,2016-02-03 02:55:16,test for recent patch for execute_from_file,to prevent obvious regressions at least,456.0
331,2016-02-02 05:26:48,2016-02-03 14:07:50,Handle a corner case for execute_from_file .,"Since we added two more parameters to the result tuple , we need to update the error case for execute_from_file ( ) special functions . Reviewer : @ darikg",453.0
332,2016-02-02 04:21:35,2016-02-03 06:47:35,Load default pager and its options on load from config file instead of manipulate environment variable,I purpose to set the defaut pager `` less -SRXF '' in pgclirc config file in order to allow users have more flexibility in pager configuration . In my case I want to have different pager configuration for pgcli/psql than for the rest of the system or use a pager filtered to colorize some expressions : ` pager= grcat ~/.grc/conf.psql | less -iMSx4FXRe `,452.0
333,2016-02-02 02:25:29,2016-02-08 12:46:56,Add fallback queries so that redshift auto-complete indexing does n't exception out,I have added fallback queries that allow the auto-completion indexing to not exception out with the current version of Amazon Redshift . Only tested to a `` works for me '' state .,451.0
334,2016-01-25 19:10:42,2016-02-02 05:23:58,fix execute_from_file after # 395,fixes # 443,449.0
335,2016-01-25 15:16:34,2016-02-29 13:37:54,year is out of range,"I did it by mistake , but it turns out that some old dates ca n't be read through pgcli . ie . ` 0001-01-01 00:00:00+00:09:21 BC ` now I have to update my field from psql to get pgcli working again : grin :",448.0
336,2016-01-16 20:58:37,2016-01-18 15:22:05,Upgrade to prompt-toolkit-0.57,A new pull request with the minimal set of changes required to run on the latest prompt_toolkit . This does n't enable new features yet ( like mouse support . ) ( Not tested on Windows . ),442.0
337,2016-01-12 12:56:23,2016-01-13 18:12:44,Add a test case for enum unicode case .,@ j-bennet Can you review and merge ?,441.0
338,2016-01-06 08:41:16,2016-01-12 12:49:53,convert enum type to unicode in tabulate . # 437,I try to encode string before it is passed to tabulate . It works for my issue .,438.0
339,2016-01-06 08:29:02,2016-01-26 08:19:46,enum type unicode error in py2,"Hi , I have some enum type in Chinese . When I query enum value or tables using these enums , unicode encoding error raises . I think this might be similar with # 426 . In Python2 , psycopg2 returns enum type as string object . So tabulate fails encoding enum type value .",437.0
340,2016-01-06 01:22:24,2016-01-06 22:38:44,Add missing keywords .,Reviewer : @ j-bennet,436.0
341,2016-01-05 16:33:25,2016-01-06 00:46:57,do n't error when completing parameter-less functions,,435.0
342,2015-12-06 10:10:31,2015-12-06 16:11:30,Concat and return all available notices,"A quick one , addresses # 424",429.0
343,2015-11-26 19:22:32,2015-11-29 01:20:58,Really sort keywords after everything else,As @ amjith pointed out in # 379 keywords do n't sort properly after starting to type an identifier,425.0
344,2015-11-25 21:26:54,2015-11-26 03:03:50,Fix suggestions in multi-way joins,` extract_tables ` was stopping as soon as it hit the ` ON ` keyword in the first join clause Thanks to @ jamiely for reporting this issue,423.0
345,2015-11-24 20:58:27,2015-11-29 01:16:10,Added humanized time display . Connect # 396 .,This is a small change to add humanized time display in parentheses . Examples :,422.0
346,2015-11-22 21:29:59,2015-11-24 19:17:31,Handle manually entered double-quote gracefully,"Surprisingly , manually entering a double quote , as in ` SELECT * FROM `` ` breaks suggestions . This just allows the suggestion system to ignore it .",421.0
347,2015-11-22 13:47:24,2015-11-23 06:13:13,Fix the bug in auto-expand mode when there are no rows to display .,Reviewer : @ j-bennet This is a fix for # 417 . I 've also added some tests to prevent future failure .,419.0
348,2015-11-16 12:49:28,2015-11-18 05:36:32,Use only immutable datatypes for suggestions,"The main goal here is to make it easier to write regression tests using set-based logic . Before , suggest_type returned lists of dictionaries , whose values were lists . Because mutable data structures are n't hashable , it was n't possible to create sets of suggestions , and mandated the ugly ` sorted_dicts ` kludge . Here , I 've reworked everything to return tuples instead of lists , and namedtuples instead of dicts . For the most part , I think this leads to more readable code , although admittedly one-element tuples are a bit of an eyesore .",413.0
349,2015-11-13 00:00:47,2015-11-13 02:51:55,Aded sdist upload to release script .,,411.0
350,2015-11-07 19:24:35,2015-11-07 21:39:42,Preparing release 0.20.1 with Windows log fix .,,408.0
351,2015-11-05 02:23:18,2015-11-06 11:37:12,Switch the location of log/history file based on OS .,"@ j-bennet @ darikg I made a reference implementation of what I had in mind . You 're welcome to test this and merge or write your own implementation if you 're not satisfied . I have n't tested this yet , sorry .",407.0
352,2015-10-31 13:51:52,2015-11-01 04:33:59,Amjith/release 0.20.0,We 're getting ready to release pgcli 0.20.0 . I 've updated the changelog and AUTHORS file . This is a pretty big release . So a thumbs up from @ dbcli/pgcli-core would be much appreciated . Please let me know if I 've missed something .,405.0
353,2015-10-26 22:19:40,2015-10-27 10:50:01,Setproctitle should be optional in tests .,Right now our tests fail in tox because of setproctitle .,400.0
354,2015-10-24 16:12:06,2015-10-26 02:57:35,Fix indentation problems with `` explain '' . Seems to solve # 313 .,"It 's possible I broke something , I do n't know the codebase .",398.0
355,2015-10-23 09:50:56,2015-10-23 12:55:37,Make setproctitle optional in Windows,@ darikg Can you please check this PR on Windows and merge ?,397.0
356,2015-10-22 23:05:35,2016-06-19 21:37:29,Humanize time display ?,Here 's what I just noticed : Making it ` humanize.time.naturaldelta ( t ) + ( miliseconds ) + `` miliseconds '' ` would be much more readable . What do you think about it ?,396.0
357,2015-10-22 18:02:49,2015-10-28 19:42:52,Tweak on error options,"As discussed in # 382 . Split the RESUME , STOP , RAISE on_error enum into two separate input arguments : ` exception_formatter ` , a callable that accepts an Exception and returns a ( title , rows , headers , status ) tuple as if it were a valid query result , and ` on_error_resume ` , a boolean . If you want ` pgexecute.run ` to always raise an exception , simply do n't supply an ` exception_formatter ` . It occurs to me now that the input arguments ` on_error_resume ` and ` exception_formatter ` could be moved to instance variables of ` pgexecute ` instead being being function arguments but that seems like mostly a matter of taste so I 'll leave it open for discussion first .",395.0
